      0.0000000000      0.0000000000      0.1931713035
      0.0000000000      0.0100000000      0.1931870500
      0.0000000000      0.0200000000      0.1932342147
      0.0000000000      0.0300000000      0.1933127037
      0.0000000000      0.0400000000      0.1934219545
      0.0000000000      0.0500000000      0.1935618736
      0.0000000000      0.0600000000      0.1937316930
      0.0000000000      0.0700000000      0.1939306451
      0.0000000000      0.0800000000      0.1941584493
      0.0000000000      0.0900000000      0.1944134221
      0.0000000000      0.1000000000      0.1946952829
      0.0000000000      0.1100000000      0.1950025772
      0.0000000000      0.1200000000      0.1953338507
      0.0000000000      0.1300000000      0.1956886659
      0.0000000000      0.1400000000      0.1960643989
      0.0000000000      0.1500000000      0.1964606122
      0.0000000000      0.1600000000      0.1968753043
      0.0000000000      0.1700000000      0.1973064736
      0.0000000000      0.1800000000      0.1977535689
      0.0000000000      0.1900000000      0.1982132837
      0.0000000000      0.2000000000      0.1986850667
      0.0000000000      0.2100000000      0.1991665649
      0.0000000000      0.2200000000      0.1996554253
      0.0000000000      0.2300000000      0.2001510369
      0.0000000000      0.2400000000      0.2006497342
      0.0000000000      0.2500000000      0.2011509062
      0.0000000000      0.2600000000      0.2016520789
      0.0000000000      0.2700000000      0.2021507778
      0.0000000000      0.2800000000      0.2026463922
      0.0000000000      0.2900000000      0.2031352564
      0.0000000000      0.3000000000      0.2036167593
      0.0000000000      0.3100000000      0.2040885480
      0.0000000000      0.3200000000      0.2045482692
      0.0000000000      0.3300000000      0.2049953718
      0.0000000000      0.3400000000      0.2054265488
      0.0000000000      0.3500000000      0.2058412492
      0.0000000000      0.3600000000      0.2062374711
      0.0000000000      0.3700000000      0.2066132129
      0.0000000000      0.3800000000      0.2069680371
      0.0000000000      0.3900000000      0.2072993193
      0.0000000000      0.4000000000      0.2076066221
      0.0000000000      0.4100000000      0.2078884911
      0.0000000000      0.4200000000      0.2081434720
      0.0000000000      0.4300000000      0.2083712839
      0.0000000000      0.4400000000      0.2085702418
      0.0000000000      0.4500000000      0.2087400649
      0.0000000000      0.4600000000      0.2088799886
      0.0000000000      0.4700000000      0.2089892482
      0.0000000000      0.4800000000      0.2090677469
      0.0000000000      0.4900000000      0.2091149043
      0.0000000000      0.5000000000      0.2091306234
      0.0000000000      0.5100000000      0.2091149043
      0.0000000000      0.5200000000      0.2090677469
      0.0000000000      0.5300000000      0.2089892482
      0.0000000000      0.5400000000      0.2088799886
      0.0000000000      0.5500000000      0.2087400649
      0.0000000000      0.5600000000      0.2085702418
      0.0000000000      0.5700000000      0.2083712839
      0.0000000000      0.5800000000      0.2081434720
      0.0000000000      0.5900000000      0.2078884911
      0.0000000000      0.6000000000      0.2076066221
      0.0000000000      0.6100000000      0.2072993193
      0.0000000000      0.6200000000      0.2069680371
      0.0000000000      0.6300000000      0.2066132129
      0.0000000000      0.6400000000      0.2062374711
      0.0000000000      0.6500000000      0.2058412492
      0.0000000000      0.6600000000      0.2054265488
      0.0000000000      0.6700000000      0.2049953718
      0.0000000000      0.6800000000      0.2045482692
      0.0000000000      0.6900000000      0.2040885480
      0.0000000000      0.7000000000      0.2036167593
      0.0000000000      0.7100000000      0.2031352564
      0.0000000000      0.7200000000      0.2026463922
      0.0000000000      0.7300000000      0.2021507778
      0.0000000000      0.7400000000      0.2016520789
      0.0000000000      0.7500000000      0.2011509062
      0.0000000000      0.7600000000      0.2006497342
      0.0000000000      0.7700000000      0.2001510369
      0.0000000000      0.7800000000      0.1996554253
      0.0000000000      0.7900000000      0.1991665649
      0.0000000000      0.8000000000      0.1986850667
      0.0000000000      0.8100000000      0.1982132837
      0.0000000000      0.8200000000      0.1977535689
      0.0000000000      0.8300000000      0.1973064736
      0.0000000000      0.8400000000      0.1968753043
      0.0000000000      0.8500000000      0.1964606122
      0.0000000000      0.8600000000      0.1960643989
      0.0000000000      0.8700000000      0.1956886659
      0.0000000000      0.8800000000      0.1953338507
      0.0000000000      0.8900000000      0.1950025772
      0.0000000000      0.9000000000      0.1946952829
      0.0000000000      0.9100000000      0.1944134221
      0.0000000000      0.9200000000      0.1941584493
      0.0000000000      0.9300000000      0.1939306451
      0.0000000000      0.9400000000      0.1937316930
      0.0000000000      0.9500000000      0.1935618736
      0.0000000000      0.9600000000      0.1934219545
      0.0000000000      0.9700000000      0.1933127037
      0.0000000000      0.9800000000      0.1932342147
      0.0000000000      0.9900000000      0.1931870500
      0.0000000000      1.0000000000      0.1931713035
      0.0100000000      0.0000000000      0.1931870500
      0.0100000000      0.0100000000      0.1932027978
      0.0100000000      0.0200000000      0.1932499660
      0.0100000000      0.0300000000      0.1933284610
      0.0100000000      0.0400000000      0.1934377202
      0.0100000000      0.0500000000      0.1935776500
      0.0100000000      0.0600000000      0.1937474824
      0.0100000000      0.0700000000      0.1939464496
      0.0100000000      0.0800000000      0.1941742712
      0.0100000000      0.0900000000      0.1944292634
      0.0100000000      0.1000000000      0.1947111457
      0.0100000000      0.1100000000      0.1950184635
      0.0100000000      0.1200000000      0.1953497623
      0.0100000000      0.1300000000      0.1957046046
      0.0100000000      0.1400000000      0.1960803663
      0.0100000000      0.1500000000      0.1964766098
      0.0100000000      0.1600000000      0.1968913336
      0.0100000000      0.1700000000      0.1973225358
      0.0100000000      0.1800000000      0.1977696653
      0.0100000000      0.1900000000      0.1982294151
      0.0100000000      0.2000000000      0.1987012341
      0.0100000000      0.2100000000      0.1991827691
      0.0100000000      0.2200000000      0.1996716668
      0.0100000000      0.2300000000      0.2001673162
      0.0100000000      0.2400000000      0.2006660516
      0.0100000000      0.2500000000      0.2011672619
      0.0100000000      0.2600000000      0.2016684728
      0.0100000000      0.2700000000      0.2021672098
      0.0100000000      0.2800000000      0.2026628620
      0.0100000000      0.2900000000      0.2031517635
      0.0100000000      0.3000000000      0.2036333032
      0.0100000000      0.3100000000      0.2041051279
      0.0100000000      0.3200000000      0.2045648842
      0.0100000000      0.3300000000      0.2050120209
      0.0100000000      0.3400000000      0.2054432308
      0.0100000000      0.3500000000      0.2058579628
      0.0100000000      0.3600000000      0.2062542150
      0.0100000000      0.3700000000      0.2066299855
      0.0100000000      0.3800000000      0.2069848367
      0.0100000000      0.3900000000      0.2073161442
      0.0100000000      0.4000000000      0.2076234705
      0.0100000000      0.4100000000      0.2079053611
      0.0100000000      0.4200000000      0.2081603614
      0.0100000000      0.4300000000      0.2083881907
      0.0100000000      0.4400000000      0.2085871638
      0.0100000000      0.4500000000      0.2087569999
      0.0100000000      0.4600000000      0.2088969342
      0.0100000000      0.4700000000      0.2090062021
      0.0100000000      0.4800000000      0.2090847069
      0.0100000000      0.4900000000      0.2091318678
      0.0100000000      0.5000000000      0.2091475881
      0.0100000000      0.5100000000      0.2091318678
      0.0100000000      0.5200000000      0.2090847069
      0.0100000000      0.5300000000      0.2090062021
      0.0100000000      0.5400000000      0.2088969342
      0.0100000000      0.5500000000      0.2087569999
      0.0100000000      0.5600000000      0.2085871638
      0.0100000000      0.5700000000      0.2083881907
      0.0100000000      0.5800000000      0.2081603614
      0.0100000000      0.5900000000      0.2079053611
      0.0100000000      0.6000000000      0.2076234705
      0.0100000000      0.6100000000      0.2073161442
      0.0100000000      0.6200000000      0.2069848367
      0.0100000000      0.6300000000      0.2066299855
      0.0100000000      0.6400000000      0.2062542150
      0.0100000000      0.6500000000      0.2058579628
      0.0100000000      0.6600000000      0.2054432308
      0.0100000000      0.6700000000      0.2050120209
      0.0100000000      0.6800000000      0.2045648842
      0.0100000000      0.6900000000      0.2041051279
      0.0100000000      0.7000000000      0.2036333032
      0.0100000000      0.7100000000      0.2031517635
      0.0100000000      0.7200000000      0.2026628620
      0.0100000000      0.7300000000      0.2021672098
      0.0100000000      0.7400000000      0.2016684728
      0.0100000000      0.7500000000      0.2011672619
      0.0100000000      0.7600000000      0.2006660516
      0.0100000000      0.7700000000      0.2001673162
      0.0100000000      0.7800000000      0.1996716668
      0.0100000000      0.7900000000      0.1991827691
      0.0100000000      0.8000000000      0.1987012341
      0.0100000000      0.8100000000      0.1982294151
