      0.0000000000      0.0000000000      0.1815602367
      0.0000000000      0.0100000000      0.1815868223
      0.0000000000      0.0200000000      0.1816664525
      0.0000000000      0.0300000000      0.1817989691
      0.0000000000      0.0400000000      0.1819834227
      0.0000000000      0.0500000000      0.1822196551
      0.0000000000      0.0600000000      0.1825063702
      0.0000000000      0.0700000000      0.1828422722
      0.0000000000      0.0800000000      0.1832268875
      0.0000000000      0.0900000000      0.1836573743
      0.0000000000      0.1000000000      0.1841332589
      0.0000000000      0.1100000000      0.1846520863
      0.0000000000      0.1200000000      0.1852114011
      0.0000000000      0.1300000000      0.1858104652
      0.0000000000      0.1400000000      0.1864448489
      0.0000000000      0.1500000000      0.1871138138
      0.0000000000      0.1600000000      0.1878139809
      0.0000000000      0.1700000000      0.1885419712
      0.0000000000      0.1800000000      0.1892968543
      0.0000000000      0.1900000000      0.1900730477
      0.0000000000      0.2000000000      0.1908696210
      0.0000000000      0.2100000000      0.1916826015
      0.0000000000      0.2200000000      0.1925080165
      0.0000000000      0.2300000000      0.1933448345
      0.0000000000      0.2400000000      0.1941868667
      0.0000000000      0.2500000000      0.1950330815
      0.0000000000      0.2600000000      0.1958793014
      0.0000000000      0.2700000000      0.1967213486
      0.0000000000      0.2800000000      0.1975581916
      0.0000000000      0.2900000000      0.1983836407
      0.0000000000      0.3000000000      0.1991966644
      0.0000000000      0.3100000000      0.1999932889
      0.0000000000      0.3200000000      0.2007695407
      0.0000000000      0.3300000000      0.2015244891
      0.0000000000      0.3400000000      0.2022525496
      0.0000000000      0.3500000000      0.2029527916
      0.0000000000      0.3600000000      0.2036218344
      0.0000000000      0.3700000000      0.2042562976
      0.0000000000      0.3800000000      0.2048554425
      0.0000000000      0.3900000000      0.2054148368
      0.0000000000      0.4000000000      0.2059337418
      0.0000000000      0.4100000000      0.2064097013
      0.0000000000      0.4200000000      0.2068402589
      0.0000000000      0.4300000000      0.2072249403
      0.0000000000      0.4400000000      0.2075608997
      0.0000000000      0.4500000000      0.2078476627
      0.0000000000      0.4600000000      0.2080839379
      0.0000000000      0.4700000000      0.2082684340
